user_id,dish_id,score
663,1935,4.772409651157066
152,5121,0.1696110297319301
788,6760,3.383066818470777
56,5586,0.5203027293924207
508,7007,2.624316667622904
584,4738,0.3446515039375525
501,7500,0.4440137777740014
269,5428,3.4966337695473424
105,4831,4.836282337043169
204,2389,2.9245898195863544
244,6969,4.184707993053516
153,1115,1.9586159380038775
882,4961,1.5751560802474351
264,758,2.4660249292913394
114,756,0.6398753860102607
877,5469,2.7497430330334764
166,47,1.1120841124361183
941,7599,4.66649835447612
56,2696,0.1007005750583232
175,2947,4.347522958174042
396,4664,4.594384514218697
327,7149,2.8156673403146257
957,4315,2.279196004792987
626,4785,3.6058815370372304
572,2897,3.4186569973956615
531,1977,1.012601235723925
916,490,0.3717802802202522
36,2075,4.0745677954142785
727,5169,3.5904003807082647
765,2436,4.14113368674539
451,4240,3.084043814573309
895,2056,0.42669701818119743
268,4597,0.009656416254471
829,1511,1.0280607210833994
607,3483,2.4665001360182464
911,2075,1.0912094063111104
384,805,0.03174771404698795
67,6282,4.142328614282604
599,620,1.4296526027802947
309,3834,1.2658062415103788
38,2786,0.5028563365017785
329,6208,3.215170619550315
108,5890,2.194009809297417
430,4205,3.666393174693891
510,681,2.7318769441114807
562,4091,1.4300002937389362
899,4314,4.615292447041549
839,7656,3.4910812082061446
240,3036,0.8142831992138649
895,4700,0.3300961161001795
669,3407,2.2129716690758845
97,508,4.350047767817458
959,5160,4.1211394247922355
739,3439,2.8607949426113333
465,574,0.9851093459310848
204,6162,3.277771662910301
817,6321,1.1867775755622432
583,439,0.9866606462661086
210,3815,0.2858848273877519
96,480,2.629228423302016
686,2181,0.509786622519726
896,5289,0.5288253534488128
603,3966,2.7742733917825477
930,5957,4.361059371237799
567,4315,2.847042609273316
298,3263,1.389677435203855
333,3108,4.809589637703139
694,3410,2.5639628800893806
439,2083,2.4149444253793924
200,2258,3.2138293367177404
604,7775,2.0255299021588513
210,2198,2.5387216145037006
726,5334,3.2788928346335124
471,4439,0.897699597384679
504,51,4.7095786310424765
596,4447,4.812344299325174
57,1432,4.76670451489634
334,1058,0.2461292092756241
20,5340,3.8327743653553377
300,3716,2.826147986119212
72,6553,4.037383779515363
458,411,1.3062890886899936
545,1566,0.5244693635494244
935,1284,2.052492573079263
901,4701,2.32553777817214
108,2596,0.7964928827216342
341,4798,2.0956871775297428
608,1079,0.23216710120868222
75,7592,4.382626211978089
394,3092,0.30294985206073444
225,4928,2.798819745962848
780,6239,1.9745044329227244
243,249,1.0529989902347399
672,4082,0.7288671257801876
98,5433,4.062426527573383
584,154,2.3973311445137906
351,2352,4.641633766295381
798,1548,0.47198117691508157
567,7787,1.1860387473647478
580,4347,1.047404049653692
712,2415,1.1251706885282315
795,3091,0.1988002977768133
457,2673,2.083090054541191
8,7400,1.6715056703543931
237,4567,4.882575478898863
633,190,1.5411048615138117
468,5390,3.762978334097305
771,4014,0.834391269031687
145,1497,0.9756869510064844
929,6434,4.153475258911938
666,4113,3.67831408849415
189,7015,4.006012141498159
655,74,2.4041595850322155
780,3372,2.620173166091293
829,7173,4.725965914378703
888,7638,2.6357087907619743
691,3994,2.318767368625015
555,3992,0.24011105594666338
420,351,1.2703368914074558
198,4622,4.769787779869633
416,2277,4.2585068364039
795,5045,3.068968048439321
326,1014,2.239787144952811
684,5526,4.875690471905906
489,4504,0.5578500822603344
502,6712,0.16822962544462228
473,5015,1.3240152477258533
826,4588,3.9175737397796464
519,7833,0.5547842428710759
200,7421,3.772245720496648
648,7213,4.902548125740125
293,6380,3.819028560945945
449,6421,4.906496297532482
695,1908,4.748137680847825
132,4092,2.7684210688195394
373,7502,1.2573871421959275
54,5384,0.9823526728602961
160,797,1.3022646306777004
196,5580,2.821074458984951
543,5165,1.3052579851014414
474,818,3.070142912292188
465,3062,2.5543449153041466
655,780,1.7873985519809152
887,4330,3.395203915551763
967,7440,1.591016311113408
957,5497,1.1196203333397872
701,3277,1.718919706804712
949,5375,4.003581999677245
71,592,1.822400769732543
309,5176,2.468277375604657
967,6477,3.7041856329936564
142,6792,4.671127050363978
784,6111,2.902410851453503
143,7801,0.250975697481984
412,709,1.5312247831049495
452,152,4.468487215542388
911,300,0.24906811674790308
250,3844,0.5087147618448171
626,4963,2.114916389369546
706,355,1.328363548778063
321,1893,3.5844836569339695
386,3561,0.8846533159289003
428,6324,1.4378878010811542
431,1559,2.9523866609782403
642,4678,4.842396161920769
39,4589,3.211990582325239
802,3716,1.1637739615431957
307,5417,1.1841818480893767
369,3417,1.8287054879188864
768,6683,3.859611476922618
333,6131,3.2157722768118893
314,443,0.7436150622291426
494,7487,1.9557601840291081
24,2309,3.4661931474278083
483,6978,0.8515593306404731
417,5395,4.174862338425501
889,5295,0.5828801702440188
107,2105,1.8966215955831747
960,3769,1.4000492539120835
510,2708,2.5174805055211498
87,1094,2.65015198152964
853,5031,0.28395511631021986
954,767,3.0542309650788857
689,1186,2.36592904903402
215,4552,1.4387647951163722
275,7469,3.3767244179729423
817,6470,0.6622693411272175
969,5854,4.2951832685506455
868,7041,4.394399396218132
645,6139,3.3272178387271216
669,3356,2.429416072230681
103,1581,3.9090407061745935
72,584,2.6502858960238265
477,1045,2.1669148586702707
284,3162,0.0890402828112089
526,3870,2.4152165321680874
775,2215,1.4490753317930358
263,5963,3.8806526755412127
274,1460,0.7162217172269552
983,3588,2.294802463268365
220,2423,0.9891419942671273
157,5770,1.3542586664627834
531,2164,1.009728474195367
988,467,0.9274949931843134
42,330,1.0109630217061913
341,3562,4.203456318126124
866,5900,2.494034345905993
795,4910,3.527866763759694
696,2933,1.3855390437512711
235,3339,1.499326962787162
807,4467,1.087904392243935
277,4548,0.5522688984889762
593,5893,3.889687320779368
393,3080,0.25210678370137884
247,2486,3.1512421727747957
333,2797,2.568641921697793
535,7117,4.861846831761262
274,547,1.9452525080370373
575,2320,3.8021906306372184
453,4716,3.4851256216226565
442,2291,0.15672365313379766
718,7308,2.4032465569327575
960,5183,2.7691377192506277
926,4053,1.7335081521981868
564,5824,4.058117254045642
266,1185,4.538802665122925
628,1700,1.876707930253243
215,1587,0.5948944802221883
289,2521,4.011856064674357
594,7815,1.064410726706737
216,1837,3.429782663124884
703,5761,0.19778071855005852
427,4459,4.92685756625454
968,4468,1.4442349557887422
258,4445,4.448650738078688
789,2514,1.269289144165301
364,5889,0.3014389033803919
443,345,1.7234116948235298
712,5107,4.421753930670762
401,2641,4.657844037116347
624,5174,1.9890987725952143
30,2627,1.2667798886575214
51,7684,0.4825222353898052
905,5739,4.66367713548221
563,757,4.284044660791114
570,5130,2.7372308649030592
481,4850,4.36809978987126
748,7065,2.6843851661734055
572,1167,2.402547488268665
545,305,1.6930232142342505
232,5083,2.1239238324119936
58,1180,1.0178231250277276
820,4614,1.0758310813095375
220,1667,0.5481148234301346
257,7489,4.874624166600508
441,5208,0.7784640890454968
996,2411,2.1033124206503944
222,3888,1.257249608834496
75,466,0.4407400494472147
114,6579,3.9939854230625143
728,2289,2.799384974031795
762,5818,2.4831149756120285
734,1893,4.656342024500387
439,1742,3.9282870302250736
71,7102,4.048168951773459
680,1655,2.8432194696416095
745,6162,3.7497609062189214
867,1328,0.4082633107176288
178,4467,1.6950193442650716
717,6005,3.7283971489204157
864,7339,0.6827187948956489
857,723,1.9811758471223726
381,4888,2.0130609838110196
168,1979,4.754399917609579
881,1465,2.6535711790906626
739,2732,1.375940784515453
977,2826,1.9730359092721792
967,6575,4.07744786734883
387,2906,2.591751770422353
522,4086,3.2927912716657675
782,7835,0.3869347952304373
59,7256,1.9490400032178048
232,2574,1.2967209929387857
782,269,3.594811885043634
189,7355,0.7972340553433628
628,7682,0.8069685791787489
577,920,0.5114362163702747
540,6062,0.6365888809494589
823,3059,0.3119708333950444
638,7374,0.04931397206927679
958,1732,1.9231208392510144
280,39,0.627457705441968
934,663,1.0935340473345434
676,7662,1.0940183950648086
146,852,0.7400225295118799
687,4068,2.543356132389722
124,3355,1.2671841195035198
358,4726,2.467256629161967
849,3740,4.573206614069511
567,4650,2.2465992981604597
988,968,0.7861270649884418
902,5111,4.2554713172596585
22,6307,0.4410931741259574
685,5924,3.650140151975039
496,4844,1.5808045539515023
622,1540,3.081027546807112
583,6297,4.407580956431387
522,1417,0.019900805562252044
306,2146,0.35218124948551144
914,2835,2.53985936205712
714,5120,0.5196847079882119
165,4020,4.95539751476781
894,270,2.1478522120568813
497,905,3.0905996770687763
775,2470,4.331235527698433
779,1870,1.7210387968715901
525,4717,3.1098077894932383
277,2761,1.9234910020314298
640,7690,2.0754486137107335
600,2927,3.7716683941575577
919,6027,4.594949362789591
977,6783,2.965428908033069
367,2027,1.8384992370576279
964,3135,1.5835783741431877
632,1688,0.5477112104860334
50,7015,1.6402417966797835
989,4831,1.5371084354804514
931,4285,4.661742959064853
101,3493,1.2926403737141907
546,3724,2.3241347204038174
394,2980,2.1960230113061296
962,3323,2.532835887029366
220,1902,4.440680505852109
566,298,4.362532602971505
447,7772,0.26363343899768543
664,1303,1.9424253032278918
412,1138,0.9871594109911349
755,6870,4.72062288210476
17,4907,2.816811380050221
238,256,4.146405220380829
985,4434,0.31905152590695596
183,1284,1.8813814405939229
830,967,0.7792662747978422
273,1624,2.312953532328934
767,2587,1.5212903571295595
867,7101,1.5558215601931227
705,845,4.990951160164879
480,3913,4.662218559187499
952,1627,4.8217033007444945
129,3591,1.1259458101989073
931,4571,2.576377302495526
46,6698,2.9661838564429712
998,4868,3.8118678298903914
145,1777,0.35387940929433714
963,6817,0.5684581980663971
60,1437,1.0494030408619541
463,1472,4.675782987182483
253,3476,2.794767479446385
149,4871,3.3618971018180765
261,1209,0.5818292300196233
186,4899,2.6656691423721783
539,3707,2.7492258381212498
102,3119,1.2315913986643126
338,7350,1.0517204892018137
524,1429,2.24584270792518
561,7331,1.508789549600197
977,2302,3.443657146225963
787,4167,3.70006036608561
769,3347,0.0745354166404878
818,1173,0.4445492614360277
787,2133,3.7020232890675446
549,7060,1.5665404564481586
384,4690,3.51648400164006
900,1040,0.6323344072135609
568,2808,1.6628320914528651
514,659,2.595030204505363
738,3351,0.5041564062041126
252,6774,4.560584076354648
505,810,4.583143918116797
542,6612,3.277114993311449
48,211,1.4747635027013257
361,1622,0.5895792219074532
825,3485,1.950173506235675
228,7591,0.5802256226351307
488,5965,4.0120572162717245
843,2764,1.2676660575099503
850,1589,2.934625615991388
758,7780,3.356726442295099
478,7797,4.411753236956024
277,2554,1.773819124599819
494,2017,1.2661313283767108
996,1008,0.7469112730111689
394,4564,4.286128174560642
885,175,3.9917234396062655
456,359,4.670065794387009
556,1092,1.810986660038349
115,7301,0.5017435104722279
973,6926,2.6649464667790763
554,3879,4.867621325557948
476,1683,2.603800305270952
337,3239,3.228280610022327
749,7313,1.6744891704072316
495,1127,0.24943413750143917
41,108,2.628694984959285
397,800,4.492840647694089
40,3204,3.054460781356063
697,5051,4.35424803052715
747,5172,0.08284185594937299
813,6294,4.691010585056995
435,1373,3.9501162094488786
476,2524,2.505192398012678
57,373,1.1587510266901484
8,5795,4.131750780605831
993,818,0.8493360579695712
979,7441,1.7113147227913814
659,4393,4.903867147295114
732,4608,3.3564940761022592
119,7695,3.569389681892246
25,4524,2.146498780895672
275,6468,1.623459112897366
611,974,4.79649425710652
702,3442,0.16614705606950897
298,6215,2.9390302521581892
41,6271,3.72486836946109
950,6457,4.381755133590056
342,586,1.279313367362009
138,2047,3.5570643013407497
961,2098,4.5181763788169675
500,2106,0.13462005404627309
81,4915,3.8725008441160607
857,6827,2.393342206498194
78,3698,2.4698371462229276
550,1177,1.68704970646503
819,7546,3.967468567442423
731,1512,0.17369949643347138
419,5480,1.3860892733885581
531,5641,2.5786084422342017
343,5198,1.3340357224479087
167,6048,0.7405991706270627
698,7250,0.9129911283121913
288,2315,1.43978261147338
861,1098,3.5038526470302642
971,3823,4.944796207449222
23,3930,4.767817097174063
406,2989,3.685262650972522
993,6518,3.7533202590625985
622,6918,2.488069338456348
575,7696,1.7041633471548132
979,5859,1.2294695830880467
151,4356,4.812697628548692
165,5920,2.6643241732237652
246,1657,3.502472707959016
949,2425,1.5711084536197655
959,314,2.892918193539437
192,3919,1.4878543474963797
918,5384,2.711909004363468
270,1714,4.4406143483944005
959,6175,2.8466895422470007
838,294,1.2349880666005828
118,6250,1.1501116406216791
126,3309,4.8981056203178035
305,3432,1.005415033092165
794,5699,2.2138869640312038
535,649,4.203045405762507
89,7020,3.2192279920460054
919,4251,0.15264555215745124
420,3299,2.3118720535055743
364,3193,0.9284843588056929
111,873,2.7023772851930024
221,6390,3.0505590400063713
9,7372,0.7036956674179213
473,3639,4.864890399915284
71,2001,1.951854439801074
590,4633,3.7048407047691176
523,6900,0.49151492381880657
903,1743,3.040326241354499
796,7528,0.519180178527224
984,4478,4.683096324170998
675,1566,4.10943194763409
371,2844,0.9742996623105405
998,2436,0.5953995965776795
690,7644,4.171696345776988
395,5479,4.813288451265256
973,1135,2.701793798031499
888,4882,4.8576454435228325
230,2868,4.915867976735928
949,3522,1.176425207675976
210,411,1.0276782331794605
347,1905,3.3059364918111314
231,7418,1.7897078661039116
735,4154,2.7608627623325686
642,3579,0.5035856264274463
275,6122,2.1702028896228054
622,336,1.1373157379482808
18,5528,4.720761631062075
502,2543,4.138434275215238
684,1571,4.03424538825006
329,4341,3.957481008386329
243,4833,3.6529390441874217
731,1925,3.880274042484017
309,3750,4.945869136939703
909,1044,1.0743083000946396
533,1620,1.415292800159896
35,4707,1.6346703660246185
591,4277,0.5756846155689271
630,3179,4.233402200786824
520,601,2.1669497339637056
473,6066,3.071264269036729
652,5189,4.2560948372989875
312,4030,0.8884053234899849
384,3066,0.9736843728307008
115,3449,2.7526132655553193
486,7360,3.1704118432268285
695,1878,4.51794677119733
814,3882,4.844603081989737
606,3642,1.740563881535495
98,2856,4.642684851812778
902,1121,4.348169126447725
736,3164,4.399461030603971
223,3603,1.3705908589359839
219,7610,2.5342086654219056
266,336,1.339890377704227
184,5896,3.480230070213386
740,503,0.45624189110324
888,3228,3.8637879757135156
406,164,4.635126425342397
253,3194,1.5354504932287254
240,825,4.850158885509428
320,2793,3.727863729065546
668,7627,2.8356383594479047
814,5997,3.4761405313497677
235,1285,0.2772013969407512
68,7581,0.7628444020010046
429,4237,4.913033725055102
747,4377,0.5005657609401215
840,6239,2.333956023304019
828,4035,1.5910541004945138
504,3724,1.2903302773593044
920,6482,1.6941628379730864
882,438,2.9180459313027103
139,5174,3.0940664472838835
967,5013,3.1751758557931833
405,7135,0.3832374929494512
780,695,1.944203809594256
645,6028,4.051632044620712
257,1156,2.8625786180560153
430,2668,2.4638484349223204
551,4909,2.9849693021257813
508,6143,4.114327460026431
378,4454,2.057570973697801
827,5638,1.9444548172852973
771,3275,1.9041727011522005
395,7155,2.301797379172865
689,5170,4.742232091234759
638,3313,0.05252114317956902
60,2538,3.094123570991366
900,2122,1.8270594396734692
764,7816,3.156843021895659
712,7630,0.46543896262657447
212,5424,3.1514672110005257
208,507,0.4058141438445315
572,2580,3.289697658645646
955,7459,1.8090434574590673
603,6477,2.2183157756941623
13,5778,4.1342266999838095
935,3641,2.1537739721604874
501,804,2.0547787105258846
382,776,3.3963104770809487
854,1154,0.3930450329236258
83,7517,1.3684766139419158
288,2555,0.33135604635551175
186,6452,3.1112806173873953
132,5740,1.8037886995245342
234,186,4.850078332296414
268,1670,0.12651413842900394
194,7418,0.8546982893477749
572,7382,0.15618599144532852
693,3421,3.249608478376228
121,6994,0.021844651056828535
45,6660,2.4086841746370986
896,7146,2.060694420748907
933,4004,0.9297646582704503
435,3411,4.453781058587216
168,3051,3.3539962372433854
758,1868,3.3688553964618158
559,3378,2.1437175974125307
515,7561,0.7128859474794955
77,2584,0.7198859233668379
785,6122,3.9733898559132323
614,7692,4.336021250699287
952,286,0.7089228601420472
872,6225,1.4719807871002297
736,6432,1.7609777021580633
687,4205,1.7056696620122924
289,2190,3.5252295307240353
991,7323,1.249279015224172
403,5643,2.4646660264907303
18,5748,1.3248262004567897
243,3020,1.9354005606151161
942,2388,0.7641062268503874
578,7173,0.4071379779724347
744,1777,0.9597452519774488
715,1919,0.864293035780944
226,1978,0.4365581709273849
146,3239,0.13596938853024898
32,4548,2.2329715937537853
157,7252,3.065395163170081
974,3411,4.68415683571125
739,6521,4.27671019767343
955,2142,1.178336638519074
805,3342,1.5805075278225924
638,502,3.825826276029413
813,3991,1.3685964763252199
841,388,1.6575894413974916
373,4432,2.8049462723391096
873,3443,2.871189632946847
824,352,0.010433703356547808
809,1357,0.4974839609986058
188,4613,2.7408985640731114
121,705,0.5472300134557171
357,6936,2.0845324745471894
580,3780,2.4551842923143656
937,1499,4.70587415660977
762,3895,0.17733259240989008
200,4578,0.6537063066529195
403,113,0.20124934271236117
342,6608,0.4299976500922592
131,1749,4.206735723860312
568,6740,4.910023284788794
593,4652,0.7543360064831149
936,4579,2.548589242462664
314,7405,3.3258432810200294
539,3360,0.18438593655229163
139,1871,2.6864134490307454
896,6644,3.817494671120883
466,1523,2.56191141346775
91,311,3.667901680936171
539,7764,0.17797030898531485
438,565,2.8908172764785904
94,2923,0.365310233624369
336,6005,1.2550156473770198
209,5990,3.9060556537789193
297,3211,0.8280974811057082
210,7841,3.663148426942529
68,3300,2.7926869128606304
207,4987,0.5068310230173055
838,1808,3.5018745600112826
3,5562,3.732702327201022
455,4176,3.511926204738299
368,6884,0.12227880766862609
812,1189,2.4005271361192175
477,2481,2.0170101588985236
710,1560,1.865072344403687
777,1613,2.30134849968863
811,4412,3.1713929552274394
689,3207,1.129748355814192
43,6444,1.596539906717104
494,6035,3.5607887239511133
789,6541,3.0205399269050366
473,677,3.889618552169679
542,6695,3.349447659643868
318,1858,2.634894912201872
29,1896,4.545274638557872
613,126,1.929726050046217
489,3921,2.6376470139970407
26,7050,3.3489259708262047
924,3955,2.666039421121957
882,5102,0.9560782727034184
24,4222,2.8468061224614107
626,4967,4.628856976050328
535,5239,1.7758479536317424
695,4027,2.09194863328696
192,3324,1.5449934113419312
234,6327,0.42168442341951773
778,867,3.1822803528594843
210,455,1.366298892477575
441,6221,4.1400328451668
985,637,3.879377352271547
482,3903,1.4361409702496823
221,1100,1.168734262677063
957,1060,0.002322187745431026
782,4935,4.7735331722828365
176,4145,2.698260963136885
655,5307,4.364874355164125
218,6790,2.184170874716062
112,363,2.6395722344635097
97,2222,1.9004020538274222
179,4078,3.907221862557039
186,6133,4.5916110827412
760,2269,3.3277874412639976
234,4908,2.6145503182860796
83,5321,3.4387743529718127
479,3357,0.9660279832235582
170,7673,2.1098133327047215
420,2478,1.2449496658278942
253,6468,4.386649495026507
76,4947,3.635780430554755
860,2361,2.746723326203597
135,5810,1.3219573670045262
819,317,3.0408468893501217
810,2495,4.061891367723583
289,4327,3.0791747191620686
420,1033,1.5788868476708506
664,3898,2.169021069223573
979,2720,3.6077451326349808
483,4186,3.975336438240909
746,596,4.883704625973197
960,476,1.0439276520656982
357,4777,4.382617534155959
643,6706,2.9695298687137055
798,7152,2.965690608828245
108,1197,2.138114974956516
159,2745,0.9407200074221567
702,7304,2.1038656567479403
975,3571,0.4437102757078051
966,4184,1.6344192149204888
819,3555,1.191977723874459
620,3058,2.2051391390109805
699,1913,2.6108686536001846
651,4520,0.805291491924668
320,2328,3.299052839606482
613,5629,3.409753104515585
495,7096,0.2679144973166593
159,3262,0.586617679019495
94,1100,0.02336043904757712
52,1762,1.6189453593133387
181,1110,3.8336126131445396
730,5840,2.0993427552208086
957,2900,3.89420245816573
248,5147,0.09175361441834518
280,2927,2.7526553362059043
587,3707,0.36744377195174405
469,889,3.760003861795274
993,2860,0.5015615257913917
420,7474,1.0590849657589059
447,723,1.5417102059689012
983,1382,1.5655520127272964
121,1326,2.639588110472116
34,4451,3.5449758115762937
913,5516,3.061268565736583
986,1774,3.2580476646655008
24,6071,0.6743923955192659
677,4242,4.342169815406738
524,3784,0.8522488811807168
774,4803,3.3134735862571914
128,5515,1.066707661231166
450,989,3.412736413655824
130,14,1.0239969812009355
728,5959,4.41310415786057
82,1431,3.4109815692239627
63,6501,2.944391267835655
232,2804,0.01954595095073597
358,452,1.8462031963213805
795,4153,0.8307258083248856
371,576,3.6046683459362696
511,1376,4.450800894527294
740,6173,2.150591084578541
437,1783,1.41486187668231
325,865,1.0503395374420963
614,6183,4.734994287362587
62,7410,4.498652938438011
728,979,2.225182714603233
777,2451,3.6012752536840082
798,7213,0.5200528902794714
577,6718,3.638504028289916
590,1996,4.677379804286074
165,4558,2.162577028589841
661,5800,3.0047379903429308
566,1876,2.3236063235834967
290,1839,2.920008276606161
588,6253,1.358688096925203
426,4854,1.2487046846964165
305,1248,2.3559691651892143
292,4329,3.3175745256699396
425,6503,2.158475894686353
677,6204,0.04243087863522177
716,1442,2.568115760090709
897,4412,0.4467687547598772
294,400,0.7984497135272055
344,2701,3.4764582792257483
553,1366,1.0246850789818907
349,6585,4.533627081714446
645,5817,4.902537205285281
234,1646,1.1555118166034497
102,2521,3.5872430234013413
440,3682,1.8817171753622066
895,448,2.2769159960448024
90,5658,0.9331397632925431
356,22,2.9781126930589403
746,3125,0.6756144484947512
438,2581,4.088390273820309
796,1419,0.12076097338720893
860,2777,1.0633570664107985
939,7312,1.4465776440770792
317,6099,3.138605054146584
124,7665,3.027709848235294
335,6162,4.243248763552285
657,3954,2.2747790173768734
359,5988,4.354231439207256
175,5218,3.0485733102962627
229,2910,4.924166234120631
134,2210,2.3100577133306635
787,7745,2.253121727553959
776,6301,2.678394112920502
651,3339,4.380520175191817
393,188,0.5319831781458078
565,1631,3.1836248848892277
7,1444,3.631565861275462
466,702,2.2915853542215023
93,316,1.147406605095719
42,1974,0.27145450316500563
390,5067,2.4937597195833647
365,6072,1.2626119408341803
296,7457,2.3379908378859335
880,5264,2.9067193465703633
415,2846,2.7880488921765982
990,4548,1.7732942005541559
950,3030,2.36543013464214
707,2483,4.817531865875695
944,5571,3.225359929103427
855,5114,1.6570006902513115
922,2354,3.384757142960318
269,7458,2.884236740293291
445,4773,4.2740009171837805
307,2218,3.1854216872572767
301,2545,1.1938352809675972
115,4711,4.539730060251257
412,173,2.3307176697745047
698,5306,4.223581671826021
863,1209,0.8961274583086697
613,3739,0.6125370622139267
966,3144,3.2268424361551373
755,6544,3.9772683250323526
516,5498,4.632688431005802
17,6465,4.999358000561777
101,7767,3.8699725683311303
362,6007,3.057214024518805
184,1890,0.42713761331191236
867,5831,2.8335565275405945
351,6767,2.9740879606836694
768,300,4.786206816547746
126,5329,3.4764722600385847
26,3883,2.045395538801661
504,2224,1.786119311664512
633,1285,1.1627720101177363
304,3131,0.1154202572177182
386,6364,1.2537616950007286
854,3393,0.6997594266757835
366,7763,0.28416926621182126
256,3750,2.445026003655962
415,999,1.0975730192294577
483,5707,1.6429330795551862
204,156,2.894911947606425
127,5595,0.5948055664607261
217,6629,0.2029837444407966
346,1349,2.3604948047742518
165,5915,2.137970690394423
826,6225,3.0964332954510274
153,3986,4.701401833589909
548,5886,3.1927125307657263
363,7547,1.0778461003132715
422,2615,1.4140017312850588
299,1801,3.2169853865232376
672,2879,3.6470868566090004
462,7386,0.5760139067907915
601,5840,1.8746843622465126
780,3448,2.817349086299692
660,992,1.546381592733527
894,2524,0.7142336058055396
597,294,1.6351152962066289
178,7166,4.629961718812636
994,7396,3.720518680925765
700,5513,4.362688377577298
827,3056,3.3121306756080173
437,5272,4.357786009335106
227,372,1.7484778728835937
816,706,1.6459453234029913
649,3612,3.1599056046197442
362,4960,4.651347372000536
585,2177,2.3581756084756798
782,228,0.6344591163083123
414,6514,3.271234556842873
576,5151,1.4502795680624048
